SMILES,MHFP,first_class,second_class,type,num_id,chain_type,carbon_chain_length,ring_size,functional_group,CF2,CF3,CFX,cf_length,group_id
O=S(=O)(O)CC(O)CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452  33988699  17313015 ...  90105790 107222071  29302852],PFAA precursors,PASF-based substances,2,3276,straight,9,,Alcohol,3,1,0,4,PFAA precursors_PASF-based substances_straight_9.0_Alcohol_NA_CF2_3_CF3_1_CFX_0
CC(=O)/N=S(\c1ccc(Br)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452  12465148  84382633 ... 141614473  22685495  29302852],Other PFASs,Aromatic PFASs,4,3277,cyclic,,6,Amine,3,1,0,4,Other PFASs_Aromatic PFASs_cyclic_NA_Amine_6.0_CF2_3_CF3_1_CFX_0
O=[N+]([O-])c1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,[  7060930  39935752 224381917 ...  25560912  72176439 161931758],Other PFASs,Aromatic PFASs,4,3278,cyclic,,6,Ether,1,1,1,3,Other PFASs_Aromatic PFASs_cyclic_NA_Ether_6.0_CF2_1_CF3_1_CFX_1
FC(F)(F)C(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  27506412 ...  48551759  52429719 151237944],Other PFASs,Polyfluoroalkanes,4,3279,straight,9,,Halogen,6,2,0,8,Other PFASs_Polyfluoroalkanes_straight_9.0_Halogen_NA_CF2_6_CF3_2_CFX_0
CN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[207530443  33988699  17313015 ... 136323818 107222071  29302852],PFAA precursors,PASF-based substances,2,3280,straight,7,,Amine,3,1,0,4,PFAA precursors_PASF-based substances_straight_7.0_Amine_NA_CF2_3_CF3_1_CFX_0
O=C(OCCNCCCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1cc(C(=O)OCC(O)CCl)c(C(=O)OCCNCCCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1C(=O)OCC(O)CCl,[ 45572012  33988699  17313015 ... 155853978 106912119 151237944],Other PFASs,Aromatic PFASs,4,3281,cyclic,,6,Ester,14,2,0,16,Other PFASs_Aromatic PFASs_cyclic_NA_Ester_6.0_CF2_14_CF3_2_CFX_0
O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ...   8587256  40226743 151237944],Polyfluoroalkyl acids,PolyFCAs,3,3282,straight,11,,Carboxylic Acid,7,1,0,8,Polyfluoroalkyl acids_PolyFCAs_straight_11.0_Carboxylic Acid_NA_CF2_7_CF3_1_CFX_0
O=C(Cl)CC(F)(F)C(F)(F)F,[111000236 516854990 107816900 ... 331589905 281920279 151237944],PFAA precursors,Acid chloride,2,3283,straight,4,,Halogen,1,1,0,2,PFAA precursors_Acid chloride_straight_4.0_Halogen_NA_CF2_1_CF3_1_CFX_0
CCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ...  16631887  43796935 151237944],PFAA precursors,HFCs,2,3284,straight,27,,None,9,1,0,10,PFAA precursors_HFCs_straight_27.0_Unknown_NA_CF2_9_CF3_1_CFX_0
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I)C(F)(F)F,[   853465 398765097  63064138 ...  53870161 101296679 151237944],Other PFASs,PFPEs,4,3285,straight,11,,Ether,8,2,1,11,Other PFASs_PFPEs_straight_11.0_Ether_NA_CF2_8_CF3_2_CFX_1
CCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 19469312 104111782  87855067 ... 291378977  85475015 151237944],PFAAs,PFCA-ester derivatives,1,3286,straight,13,,Ester,7,1,0,8,PFAAs_PFCA-ester derivatives_straight_13.0_Ester_NA_CF2_7_CF3_1_CFX_0
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)I,[250618452 215423514  63064138 ...  53870161 168823863 151237944],PFAA precursors,PFAIs,2,3287,branched,5,,Halogen,2,2,1,5,PFAA precursors_PFAIs_branched_5.0_Halogen_NA_CF2_2_CF3_2_CFX_1
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  87855067 ... 274242922  99703927 151237944],PFAAs,PFCA-ester derivatives,1,3288,straight,12,,Ester,9,1,0,10,PFAAs_PFCA-ester derivatives_straight_12.0_Ester_NA_CF2_9_CF3_1_CFX_0
CN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452  79155961  17313015 ... 136323818 138388023 151237944],PFAA precursors,PASF-based substances,2,3289,straight,8,,Amine,5,1,0,6,PFAA precursors_PASF-based substances_straight_8.0_Amine_NA_CF2_5_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1,[ 78558515 104111782  97181807 ...  52063218  43796935 145874996],"Other PFASs, cyclic","others, cyclic",4,3290,cyclic,,3,Ether,7,1,0,8,"Other PFASs, cyclic_others, cyclic_cyclic_NA_Ether_3.0_CF2_7_CF3_1_CFX_0"
CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 34574211  33988699  17313015 ... 136323818  55416695 151237944],PFAA precursors,PASF-based substances,2,3291,straight,10,,Amine,5,1,0,6,PFAA precursors_PASF-based substances_straight_10.0_Amine_NA_CF2_5_CF3_1_CFX_0
Fc1c(F)c(F)c2c(c1F)C(F)(F)C2(F)C(F)(C(F)(F)F)C(F)(F)F,[110877984 190309893    282177 ...  83179697   3271175 107724166],Other PFASs,Aromatic PFASs,4,3292,cyclic,,4,Aromatic,1,2,6,9,Other PFASs_Aromatic PFASs_cyclic_NA_Aromatic_4.0_CF2_1_CF3_2_CFX_6
CC=CC(=O)C(F)(C(F)(F)F)C(F)(F)F,[223396254 133969104  61173949 ... 517713160 105626007 244387368],PFAA precursors,PFAK derivatives,2,3293,branched,7,,ketone,0,2,1,3,PFAA precursors_PFAK derivatives_branched_7.0_Unknown_NA_CF2_0_CF3_2_CFX_1
CCOC(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 19469312  17943837  14316170 ...  35005606 124409255 151237944],Polyfluoroalkyl acids,PolyFCA derivatives,3,3294,straight,10,,Ester,5,1,0,6,Polyfluoroalkyl acids_PolyFCA derivatives_straight_10.0_Ester_NA_CF2_5_CF3_1_CFX_0
C=CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 34574211  33988699  17313015 ... 136323818 138388023  45422808],PFAA precursors,PASF-based substances,2,3295,straight,13,,Amine,7,1,0,8,PFAA precursors_PASF-based substances_straight_13.0_Amine_NA_CF2_7_CF3_1_CFX_0
FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)I,[119386214 323005551  63064138 ...  65874932  73004759 201568010],PFAA precursors,PolyFAenes,2,3296,branched,6,,Halogen,1,2,3,6,PFAA precursors_PolyFAenes_branched_6.0_Halogen_NA_CF2_1_CF3_2_CFX_3
O=P(OCC(F)(F)F)(OCC(F)(F)F)OC(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[  4462051  51474866  95504826 ...  69706449 281920279  22712026],Other PFASs,Aromatic PFASs,4,3297,cyclic,,6,Phosphate,3,3,0,6,Other PFASs_Aromatic PFASs_cyclic_NA_Phosphate_6.0_CF2_3_CF3_3_CFX_0
C=C(Cl)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 19469312 104111782  18439196 ...  15279529  43796935 151237944],Polyfluoroalkyl acids,PolyFCA derivatives,3,3298,straight,11,,Ester,5,1,0,6,Polyfluoroalkyl acids_PolyFCA derivatives_straight_11.0_Ester_NA_CF2_5_CF3_1_CFX_0
O=[N+]([O-])c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,[  7060930 104111782  97181807 ... 144813810  72176439 107724166],Other PFASs,Aromatic PFASs,4,3299,cyclic,,6,Amine,4,1,0,5,Other PFASs_Aromatic PFASs_cyclic_NA_Amine_6.0_CF2_4_CF3_1_CFX_0
FC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[146045426 104111782  97181807 ...  37796763  14046279 151237944],PFAA precursors,PolyFAenes,2,3300,straight,10,,Double bond,6,2,0,8,PFAA precursors_PolyFAenes_straight_10.0_Unknown_NA_CF2_6_CF3_2_CFX_0
Nc1ccccc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[138816069  79512453 107816900 ... 215679073 107767783  29516144],Other PFASs,Aromatic PFASs,4,3301,cyclic,,6,Amine,3,1,0,4,Other PFASs_Aromatic PFASs_cyclic_NA_Amine_6.0_CF2_3_CF3_1_CFX_0
O=C(O)C(F)(OC(F)(F)C(F)(F)F)C(F)(F)F,[   853465 205622229 232751249 ... 189837130 101296679  36136210],PFAAs,PFECAs,1,3302,straight,5,,Carboxylic Acid,1,2,1,4,PFAAs_PFECAs_straight_5.0_Carboxylic Acid_NA_CF2_1_CF3_2_CFX_1
Nc1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,[250618452  79512453  97181807 ... 525049582 111393351 151237944],Other PFASs,Aromatic PFASs,4,3303,cyclic,,6,Amine,3,1,0,4,Other PFASs_Aromatic PFASs_cyclic_NA_Amine_6.0_CF2_3_CF3_1_CFX_0
O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,[250618452  80394579  92943922 ...  37687752  35559927  96366352],PFAAs,PFCAs,1,3304,branched,8,,Carboxylic Acid,3,3,0,6,PFAAs_PFCAs_branched_8.0_Carboxylic Acid_NA_CF2_3_CF3_3_CFX_0
CC(C)(C)C1=NCCCN=C(C(F)(F)C(F)(F)C(F)(F)F)CC(C(C)(C)C)=NCCCN=C(C(F)(F)C(F)(F)C(F)(F)F)C1,[ 68403396  33988699  43568322 ... 346044631 125416263 151237944],"Other PFASs, cyclic","others, cyclic",4,3305,cyclic,,16,Amine,4,2,0,6,"Other PFASs, cyclic_others, cyclic_cyclic_NA_Amine_16.0_CF2_4_CF3_2_CFX_0"
CN(CCOP(=O)(O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[207530443  33988699  17313015 ... 136323818 107222071  29302852],PFAA precursors,PASF-based substances,2,3306,straight,14,,Amine,6,2,0,8,PFAA precursors_PASF-based substances_straight_14.0_Amine_NA_CF2_6_CF3_2_CFX_0
O=C(O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,[ 87461322 278615587 107816900 ...  37687752  68472071 151237944],PFAAs,PFCAs,1,3307,branched,8,,Carboxylic Acid,4,2,1,7,PFAAs_PFCAs_branched_8.0_Carboxylic Acid_NA_CF2_4_CF3_2_CFX_1
CS(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[217104623 104111782  17313015 ...  25029786  43796935 151237944],Polyfluoroalkyl acids,PolyFSA derivatives,3,3308,straight,9,,Sulfonate Ester,5,1,0,6,Polyfluoroalkyl acids_PolyFSA derivatives_straight_9.0_Sulfonate Ester_NA_CF2_5_CF3_1_CFX_0
C=C(Br)C(F)(F)C(F)(F)C(F)(F)F,[  9673592  60187122  71158901 ... 312625561 281920279  73224286],PFAA precursors,PolyFAenes,2,3309,straight,5,,Halogen,2,1,0,3,PFAA precursors_PolyFAenes_straight_5.0_Halogen_NA_CF2_2_CF3_1_CFX_0
O=C(O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,[   853465   9635651 107816900 ... 189837130  23638503  50610154],PFAAs,PFECAs,1,3310,straight,12,,Carboxylic Acid,4,4,3,11,PFAAs_PFECAs_straight_12.0_Carboxylic Acid_NA_CF2_4_CF3_4_CFX_3
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[216993070 104111782  97181807 ... 330153186  14046279 151237944],PFAA precursors,PolyFAenes,2,3311,straight,18,,Double bond,14,2,0,16,PFAA precursors_PolyFAenes_straight_18.0_Unknown_NA_CF2_14_CF3_2_CFX_0
OCCCSC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452  49018156 107816900 ... 196890742 107222071  10360726],PFAA precursors,PolyFAC derivatives,2,3312,straight,7,,Alcohol,3,1,0,4,PFAA precursors_PolyFAC derivatives_straight_7.0_Alcohol_NA_CF2_3_CF3_1_CFX_0
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[  1426846 104111782  18439196 ...  15279529  43796935  22160906],PFAA precursors,n:2 fluorotelomer-based substances,2,3313,branched,24,,Ester,17,1,0,18,PFAA precursors_n:2 fluorotelomer-based substances_branched_24.0_Ester_NA_CF2_17_CF3_1_CFX_0
O=c1[nH]c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2o1,[299064430 312252844  46494335 ...  69892559  83276295 261466434],Other PFASs,Aromatic PFASs,4,3314,cyclic,,5,Aromatic,0,2,1,3,Other PFASs_Aromatic PFASs_cyclic_NA_Aromatic_5.0_CF2_0_CF3_2_CFX_1
CC(NC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1ccccc1,[  853465 90791381 37866566 ... 92911448 23638503 29516144],Other PFASs,Aromatic PFASs,4,3315,cyclic,,6,Ether,2,2,1,5,Other PFASs_Aromatic PFASs_cyclic_NA_Ether_6.0_CF2_2_CF3_2_CFX_1
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,[235162622 215423514  36392644 ...  53870161  53184391 151237944],PFAA precursors,PFAIs,2,3316,branched,7,,Halogen,4,2,1,7,PFAA precursors_PFAIs_branched_7.0_Halogen_NA_CF2_4_CF3_2_CFX_1
O=C(c1c(F)c(F)c(F)c(F)c1F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[152075867 104111782  97181807 ... 310776138  48191319 151237944],Other PFASs,Aromatic PFASs,4,3317,cyclic,,6,Aromatic,3,1,5,9,Other PFASs_Aromatic PFASs_cyclic_NA_Aromatic_6.0_CF2_3_CF3_1_CFX_5
CCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ...  16631887  43796935 151237944],PFAA precursors,HFCs,2,3318,straight,26,,None,5,1,0,6,PFAA precursors_HFCs_straight_26.0_Unknown_NA_CF2_5_CF3_1_CFX_0
CCOC(=O)CN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 19469312  33988699  14316170 ... 136323818 138388023 151237944],PFAA precursors,PASF-based substances,2,3319,straight,12,,Ester,5,1,0,6,PFAA precursors_PASF-based substances_straight_12.0_Ester_NA_CF2_5_CF3_1_CFX_0
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ... 286019159 240371511 151237944],PFAA precursors,HFCs,2,3320,straight,13,,None,12,1,0,13,PFAA precursors_HFCs_straight_13.0_Unknown_NA_CF2_12_CF3_1_CFX_0
C=CC(=O)OCCN(C)S(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 19469312  33988699   1092040 ... 291378977  31798551  81500836],Polyfluoroalkyl acids,PolyFCA derivatives,3,3321,straight,13,,Ester,5,1,0,6,Polyfluoroalkyl acids_PolyFCA derivatives_straight_13.0_Ester_NA_CF2_5_CF3_1_CFX_0
OCC(F)(C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,[ 82463069  37626253 232751249 ... 276548196 115799047  94956698],PFAA precursors,PolyFACs,2,3322,branched,7,,Alcohol,0,3,3,6,PFAA precursors_PolyFACs_branched_7.0_Alcohol_NA_CF2_0_CF3_3_CFX_3
O=C(O)c1ccccc1C(=O)C(F)(C(F)(F)F)C(F)(F)F,[379839203 191941852  63360499 ...  85290444  20018727  29516144],Other PFASs,Aromatic PFASs,4,3323,cyclic,,6,Carboxylic Acid,0,2,1,3,Other PFASs_Aromatic PFASs_cyclic_NA_Carboxylic Acid_6.0_CF2_0_CF3_2_CFX_1
C[N+](C)(C)CCCNC(=O)c1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)F)cc1,[  9757136  33988699 102139561 ...  13850487  43796935 107766604],Other PFASs,Aromatic PFASs,4,3324,cyclic,,6,Ether,7,1,0,8,Other PFASs_Aromatic PFASs_cyclic_NA_Ether_6.0_CF2_7_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1,[ 13458306 101484161  26425151 ... 101568072  61736103 100783708],Other PFASs,Aromatic PFASs,4,3325,cyclic,,6,Aromatic,24,3,0,27,Other PFASs_Aromatic PFASs_cyclic_NA_Aromatic_6.0_CF2_24_CF3_3_CFX_0
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,[250618452  21086568 107816900 ... 377360624 168823863 150964318],Other PFASs,Perfluoroalkanes,4,3326,branched,10,,None,2,5,3,10,Other PFASs_Perfluoroalkanes_branched_10.0_Unknown_NA_CF2_2_CF3_5_CFX_3
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(-c2ccc(S(=O)(=O)Cl)cc2-c2ccc(C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,[250618452 111791931  17313015 ...  16937123 124409255  75695922],Other PFASs,Aromatic PFASs,4,3327,cyclic,,6,Halogen,4,2,0,6,Other PFASs_Aromatic PFASs_cyclic_NA_Halogen_6.0_CF2_4_CF3_2_CFX_0
FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452  85821563  97181807 ...  65874932 281920279 151237944],PFAA precursors,PFAenes,2,3328,straight,6,,Double bond,4,1,1,6,PFAA precursors_PFAenes_straight_6.0_Unknown_NA_CF2_4_CF3_1_CFX_1
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 19469312  85244370  97181807 ... 291378977 281920279  46460802],Polyfluoroalkyl acids,PolyFCA derivatives,3,3329,straight,14,,Ester,9,1,0,10,Polyfluoroalkyl acids_PolyFCA derivatives_straight_14.0_Ester_NA_CF2_9_CF3_1_CFX_0
C=CC(F)(F)C(F)(F)C(F)(F)F,[104828107  23045213 107816900 ... 203154325  14046279 151237944],PFAA precursors,HFOs,2,3330,straight,5,,Double bond,2,1,0,3,PFAA precursors_HFOs_straight_5.0_Unknown_NA_CF2_2_CF3_1_CFX_0
O=S(=O)(Oc1ccc(Cl)cc1Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 85243567 107055568  17313015 ...  25560912   2232375  29302852],Other PFASs,Aromatic PFASs,4,3331,cyclic,,6,Halogen,3,1,0,4,Other PFASs_Aromatic PFASs_cyclic_NA_Halogen_6.0_CF2_3_CF3_1_CFX_0
C[N+](C)(C)CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[187923589  33988699  17313015 ... 136323818  99043863  75073524],PFAA precursors,PASF-based substances,2,3332,straight,16,,Carboxylic Acid,7,1,0,8,PFAA precursors_PASF-based substances_straight_16.0_Carboxylic Acid_NA_CF2_7_CF3_1_CFX_0
O=S(=O)(NC1CCCCCCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[156982532 107055568  17313015 ... 136323818  90036311  29302852],"PFAA precursors, cyclic","PASF-based substances, cyclic",2,3333,cyclic,,8,Amine,3,1,0,4,"PFAA precursors, cyclic_PASF-based substances, cyclic_cyclic_NA_Amine_8.0_CF2_3_CF3_1_CFX_0"
O=C(F)C(F)(OC(F)(F)C(F)(F)F)C(F)(F)F,[   853465 233894676 108979564 ...  65408281 101296679  36136210],PFAA precursors,PAECFs,2,3334,straight,5,,Ether,1,2,2,5,PFAA precursors_PAECFs_straight_5.0_Ether_NA_CF2_1_CF3_2_CFX_2
O=C(C(F)=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,[127223281 161493175 155709947 ...  65874932 105626007  82797824],PFAA precursors,PFAK derivatives,2,3335,branched,9,,ketone,0,4,4,8,PFAA precursors_PFAK derivatives_branched_9.0_Unknown_NA_CF2_0_CF3_4_CFX_4
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,[160258924  58869667  97181807 ...  88808901  11028327  15587864],"Other PFASs, cyclic","Perfluoroalkanes, cyclic",4,3336,cyclic,,6,None,10,1,3,14,"Other PFASs, cyclic_Perfluoroalkanes, cyclic_cyclic_NA_Unknown_6.0_CF2_10_CF3_1_CFX_3"
NC(=O)OC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[   853465 104111782  47004287 ...  13205774  39697431 151237944],Other PFASs,others,4,3337,straight,9,,Ester,5,2,1,8,Other PFASs_others_straight_9.0_Ester_NA_CF2_5_CF3_2_CFX_1
NC(CCCC(F)(F)C(F)(F)C(F)(F)F)C(=O)O,[108610129 320786895 107816900 ...  16631887 243147303  47255838],Polyfluoroalkyl acids,PolyFCA derivatives,3,3338,straight,8,,Carboxylic Acid,2,1,0,3,Polyfluoroalkyl acids_PolyFCA derivatives_straight_8.0_Carboxylic Acid_NA_CF2_2_CF3_1_CFX_0
FC(=C(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,[ 43491808 100406465  55289187 ...  65874932 239720791 201568010],PFAA precursors,PFAenes,2,3339,branched,9,,Double bond,0,5,3,8,PFAA precursors_PFAenes_branched_9.0_Unknown_NA_CF2_0_CF3_5_CFX_3
C=C(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[  9673592  60187122  97181807 ... 312625561 281920279  73224286],PFAA precursors,PolyFAenes,2,3340,straight,10,,Halogen,7,1,0,8,PFAA precursors_PolyFAenes_straight_10.0_Halogen_NA_CF2_7_CF3_1_CFX_0
FC(F)=C(F)C(=C(F)F)C(F)(F)F,[ 43491808  15463146 232751249 ...   9192011 427649447 201568010],Other PFASs,others,4,3341,branched,5,,Double bond,2,1,1,4,Other PFASs_others_branched_5.0_Unknown_NA_CF2_2_CF3_1_CFX_1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,[ 67428694 104111782  86261233 ... 120033026 101296679  42028148],"Other PFASs, cyclic","Perfluoroalkylethers, cyclic",4,3342,cyclic,,5,Ether,6,1,1,8,"Other PFASs, cyclic_Perfluoroalkylethers, cyclic_cyclic_NA_Ether_5.0_CF2_6_CF3_1_CFX_1"
O=S(=O)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 107055568  17313015 ...  90956837 107222071  29302852],PFAA precursors,Sulfonyl chloride,2,3343,straight,4,,Halogen,3,1,0,4,PFAA precursors_Sulfonyl chloride_straight_4.0_Halogen_NA_CF2_3_CF3_1_CFX_0
CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 34574211  33988699  17313015 ... 133635739 138388023 151237944],PFAA precursors,PASF-based substances,2,3344,straight,10,,Alcohol,5,1,0,6,PFAA precursors_PASF-based substances_straight_10.0_Alcohol_NA_CF2_5_CF3_1_CFX_0
OC/C=C\C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 57942891 104111782  97181807 ... 276277293  14046279 151237944],PFAA precursors,PolyFAC derivatives,2,3345,straight,9,,Alcohol,5,1,0,6,PFAA precursors_PolyFAC derivatives_straight_9.0_Alcohol_NA_CF2_5_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1SC2c3ccccc3C1c1ccccc12,[  2608232  36946956  34264328 ... 126053179  54986583  27449818],Other PFASs,Aromatic PFASs,4,3346,cyclic,,6,Thioether,3,1,0,4,Other PFASs_Aromatic PFASs_cyclic_NA_Thioether_6.0_CF2_3_CF3_1_CFX_0
O=C(O)C[N+](CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(CC(O)CS(=O)(=O)O)CC(O)CS(=O)(=O)O,[ 28244035  16325564  17313015 ... 105758005  90036311  46217122],PFAA precursors,PASF-based substances,2,3347,straight,19,,Carboxylic Acid,7,1,0,8,PFAA precursors_PASF-based substances_straight_19.0_Carboxylic Acid_NA_CF2_7_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[216993070 104111782  97181807 ... 330153186  14046279 151237944],PFAA precursors,PolyFAenes,2,3348,straight,12,,Double bond,8,2,0,10,PFAA precursors_PolyFAenes_straight_12.0_Unknown_NA_CF2_8_CF3_2_CFX_0
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)F,[101390333  15733760 107816900 ...  18403413 281920279  65634510],Other PFASs,others,4,3349,straight,6,,O=C(F),4,0,2,6,Other PFASs_others_straight_6.0_Unknown_NA_CF2_4_CF3_0_CFX_2
